"PMID","Title","Authors","Journal","Year","Abstract","DOI","MeSH","Keywords","PublicationType"
27549304,"Zika virus: from pathogenesis to disease control.","Barzon L; Trevisan M; Sinigaglia A; Lavezzo E; Palù G","FEMS microbiology letters",2016,"Zika virus is a mosquito-borne flavivirus discovered in Uganda in 1947. The virus has emerged in recent years and spread in the Pacific Area and the Americas, where it has caused large human outbreaks. The factors involved in the virus's emergence are still unknown, but probably include its introduction in naïve environments characterised by the presence of high densities of competent Aedes spp. mosquitoes and susceptible human hosts in urban areas. Unique features of Zika virus infection are sexual and transplacental transmission and associated neurological morbidities, i.e. Guillain-Barré syndrome and fetal microcephaly. Diagnosis relies on the detection of viral nucleic acids in biological samples, while detection of a specific antibody response may be inconclusive because of the broad cross-reactivity of antibodies among flaviviruses. Experimental studies have clarified some mechanisms of Zika virus pathogenesis and have identified potential targets for antiviral drugs. In animal models, the virus can infect and efficiently replicate in the placenta and in the brain, and induce fetal demise or neural damage, recapitulating human diseases. These animal models have been used to evaluate candidate vaccines and promising results have been obtained.","10.1093/femsle/fnw202","","Zika virus; antiviral drugs; clinical features; diagnosis; pathogenesis; transmission; vaccines","Review; Journal Article"
27469112,"Zika virus: a new arboviral public health problem.","Demir T; Kilic S","Folia microbiologica",2016,"Zika virus (ZIKV) is a single-stranded RNA virus in the Flaviviridae family and transmitted to human through infected mosquitos (Aedes aegypti and Aedes albopictus). Virus is closely related with other flaviviruses; dengue virus, yellow fever virus, West Nile virus, and Japanese encephalitis virus phylogenetically. Due to the possible relationship between virus and clinical features including microcephaly, ventricule, and eye deformities, Guillain-Barre syndrome increases the interest on this virus gradually. Along with the vector-borne transmission, exposure via blood transfusion and sexual contact are further concerns. Since December 2015, CDC reported 440.000-1.300.000 possible cases in Brazil and as of 19 January 2016, El Salvador, Venezuela, Colombia, Brazil, Surinam, French Guana, Honduras, Mexico, and Panama are the countries with active epidemic. CDC recommends ZIKV screening for all pregnants including asymptomatic cases those living in the active epidemic areas. Recently, virus is detected in the USA and most European countries including UK, Netherlands, Denmark, Switzerland, and Italy as a travel-associated infection. Owing to the changing world with increased capabilities for transportation globally, this vector-borne infection represents a valuable marker for the ability of spreading of any infection from its original area that it was first seen. In this review, we summarized the up-to-date data and reports in terms of the importance of the ZIKV infection in the public health.","10.1007/s12223-016-0467-6","Animals; Culicidae; Disease Transmission, Infectious; Global Health; Humans; Insect Vectors; Public Health; Zika Virus; Zika Virus Infection","","Journal Article; Review"
27341420,"Isolation of Infective Zika Virus from Urine and Saliva of Patients in Brazil.","Bonaldo MC; Ribeiro IP; Lima NS; Dos Santos AA; Menezes LS; da Cruz SO; de Mello IS; Furtado ND; de Moura EE; Damasceno L; da Silva KA; de Castro MG; Gerber AL; de Almeida LG; Lourenço-de-Oliveira R; Vasconcelos AT; Brasil P","PLoS neglected tropical diseases",2016,"BACKGROUND: Zika virus (ZIKV) is an emergent threat provoking a worldwide explosive outbreak. Since January 2015, 41 countries reported autochthonous cases. In Brazil, an increase in Guillain-Barré syndrome and microcephaly cases was linked to ZIKV infections. A recent report describing low experimental transmission efficiency of its main putative vector, Ae. aegypti, in conjunction with apparent sexual transmission notifications, prompted the investigation of other potential sources of viral dissemination. Urine and saliva have been previously established as useful tools in ZIKV diagnosis. Here, we described the presence and isolation of infectious ZIKV particles from saliva and urine of acute phase patients in the Rio de Janeiro state, Brazil. METHODOLOGY/PRINCIPAL FINDINGS: Nine urine and five saliva samples from nine patients from Rio de Janeiro presenting rash and other typical Zika acute phase symptoms were inoculated in Vero cell culture and submitted to specific ZIKV RNA detection and quantification through, respectively, NAT-Zika, RT-PCR and RT-qPCR. Two ZIKV isolates were achieved, one from urine and one from saliva specimens. ZIKV nucleic acid was identified by all methods in four patients. Whenever both urine and saliva samples were available from the same patient, urine viral loads were higher, corroborating the general sense that it is a better source for ZIKV molecular diagnostic. In spite of this, from the two isolated strains, each from one patient, only one derived from urine, suggesting that other factors, like the acidic nature of this fluid, might interfere with virion infectivity. The complete genome of both ZIKV isolates was obtained. Phylogenetic analysis revealed similarity with strains previously isolated during the South America outbreak. CONCLUSIONS/SIGNIFICANCE: The detection of infectious ZIKV particles in urine and saliva of patients during the acute phase may represent a critical factor in the spread of virus. The epidemiological relevance of this finding, regarding the contribution of alternative non-vectorial ZIKV transmission routes, needs further investigation.","10.1371/journal.pntd.0004816","Adult; Aged; Brazil; Female; Genome, Viral; Humans; Middle Aged; Phylogeny; Pregnancy; RNA, Viral; Reverse Transcriptase Polymerase Chain Reaction; Saliva; Young Adult; Zika Virus; Zika Virus Infection","","Journal Article"
27330653,"Identify-Isolate-Inform: A Tool for Initial Detection and Management of Zika Virus Patients in the Emergency Department.","Koenig KL; Almadhyan A; Burns MJ","The western journal of emergency medicine",2016,"First isolated in 1947 from a monkey in the Zika forest in Uganda, and from mosquitoes in the same forest the following year, Zika virus has gained international attention due to concerns for infection in pregnant women potentially causing fetal microcephaly. More than one million people have been infected since the appearance of the virus in Brazil in 2015. Approximately 80% of infected patients are asymptomatic. An association with microcephaly and other birth defects as well as Guillain-Barre Syndrome has led to a World Health Organization declaration of Zika virus as a Public Health Emergency of International Concern in February 2016. Zika virus is a vector-borne disease transmitted primarily by the Aedes aegypti mosquito. Male to female sexual transmission has been reported and there is potential for transmission via blood transfusions. After an incubation period of 2-7 days, symptomatic patients develop rapid onset fever, maculopapular rash, arthralgia, and conjunctivitis, often associated with headache and myalgias. Emergency department (ED) personnel must be prepared to address concerns from patients presenting with symptoms consistent with acute Zika virus infection, especially those who are pregnant or planning travel to Zika-endemic regions, as well as those women planning to become pregnant and their partners. The identify-isolate-inform (3I) tool, originally conceived for initial detection and management of Ebola virus disease patients in the ED, and later adjusted for measles and Middle East Respiratory Syndrome, can be adapted for real-time use for any emerging infectious disease. This paper reports a modification of the 3I tool for initial detection and management of patients under investigation for Zika virus. Following an assessment of epidemiologic risk, including travel to countries with mosquitoes that transmit Zika virus, patients are further investigated if clinically indicated. If after a rapid evaluation, Zika or other arthropod-borne diseases are the only concern, isolation (contact, droplet, airborne) is unnecessary. Zika is a reportable disease and thus appropriate health authorities must be notified. The modified 3I tool will facilitate rapid analysis and triggering of appropriate actions for patients presenting to the ED at risk for Zika.","10.5811/westjem.2016.3.30188","Communicable Disease Control; Decision Support Techniques; Diagnosis, Differential; Disease Outbreaks; Disease Transmission, Infectious; Emergency Service, Hospital; Female; Guideline Adherence; Humans; Infectious Disease Transmission, Vertical; Male; Patient Isolation; Population Surveillance; Practice Guidelines as Topic; Pregnancy; Pregnancy Complications, Infectious; Travel; World Health Organization; Zika Virus; Zika Virus Infection","","Journal Article"
27295893,"[Zika Virus and Zika Viral Disease].","Zhang S; Li D","Bing du xue bao = Chinese journal of virology",2016,"Since Zika virus (ZIKV) has firstly been isolated in 1947, Uganda, outbreaks of Zika fever have been reported in many areas such as in Africa, Southeast Asia and America. Imported cases in China also have been reported. Zika virus belongs to the family Flaviviridae, genus Flavivirus, and include Africa subtype and Asia subtype. It is a mosquito-borne virus primarily transmitted by Aedes aegypti mosquitoes. Sexual transmission, Blood transmission and mother-to-fetus transmission were also reported. Zika virus can go though blood-brain barrier and infect central nervous system. Symptoms are generally mild and self-limited, but recent evidence suggests a possible association between maternal Zika virus infection and adverse fetal outcomes, such as congenital microcephaly, as well as a possible association with Guillain-Barré syndrome. Laboratorial Diagnosis includes nucleic acid detection, Serological test, and isolation of virus. Currently, no vaccine or medication exists to prevent or treat Zika virus infection. Preventive measures against Zika virus infection should be taken through prevention of mosquito bites and surveillance in epidemic area.",NA,"Aedes; Animals; Humans; Insect Vectors; Zika Virus; Zika Virus Infection","","English Abstract; Journal Article; Research Support, Non-U.S. Gov't; Review"
27257326,"Dengue, chikungunya … and the missing entity - Zika fever: A new emerging threat.","Tilak R; Ray S; Tilak VW; Mukherji S","Medical journal, Armed Forces India",2016,"Zika virus (ZIKV), a relative newcomer from the flavivirus group that includes dengue, Japanese encepahalitis and yellow fever, is one of the emerging pathogens that is fast transcending geographical boundaries. It is a vector-borne disease transmitted by the same Aedes aegypti and Aedes albopictus, which cause dengue and chikungunya. In addition to the vector-mediated transmission of Zika fever, probable human-to-human transmission through exchange of body fluids, including sexual and perinatal transmission and through blood transfusion, makes containment of this new entity more challenging. Moreover, a high index of suspicion by an astute physician is necessary for diagnosis of Zika fever in view of the similarity of symptoms with dengue and chikungunya, especially in areas, where these two diseases are already endemic. Zika, till recently, has had minimal impact, but its true potential is unfolding with increasing detection of congenital malformities, Guillain-Barré syndrome and other neurological and autoimmune syndromes in patients with recent history of ZIKV infection, or when mothers get infected with Zika during first or second trimester of pregnancy. The association, however, needs to be established, nonetheless it is important that we keep a close vigil on this emerging vector borne disease - the 'ZIKA' fever.","10.1016/j.mjafi.2016.02.017","","Aedes aegypti; Congenital malformities; Dengue; Neurological syndrome; Zika","Journal Article; Review"
27193266,"Estimated Zika virus importations to Europe by travellers from Brazil.","Massad E; Tan SH; Khan K; Wilder-Smith A","Global health action",2016,"BACKGROUND: Given the interconnectivity of Brazil with the rest of the world, Zika virus (ZIKV) infections have the potential to spread rapidly around the world via viremic travellers. The extent of spread depends on the travel volume and the endemicity in the exporting country. In the absence of reliable surveillance data, we did mathematical modelling to estimate the number of importations of ZIKV from Brazil into Europe. DESIGN: We applied a previously developed mathematical model on importations of dengue to estimate the number of ZIKV importations into Europe, based on the travel volume, the probability of being infected at the time of travel, the population size of Brazil, and the estimated incidence of ZIKV infections. RESULTS: Our model estimated between 508 and 1,778 imported infections into Europe in 2016, of which we would expect between 116 and 355 symptomatic Zika infections; with the highest number of importations being into France, Portugal and Italy. CONCLUSIONS: Our model identified high-risk countries in Europe. Such data can assist policymakers and public health professionals in estimating the extent of importations in order to prepare for the scale up of laboratory diagnostic assays and estimate the occurrence of Guillain-Barré Syndrome, potential sexual transmission, and infants with congenital ZIKV syndrome.","10.3402/gha.v9.31669","","Brazil; Europe; Zika virus; importations; travel","Journal Article"
27183312,"Zika Virus as an Emerging Global Pathogen: Neurological Complications of Zika Virus.","Beckham JD; Pastula DM; Massey A; Tyler KL","JAMA neurology",2016,"IMPORTANCE: Zika virus (ZIKV) is an emerging arthropod-borne virus (arbovirus) in the genus Flavivirus that has caused a widespread outbreak of febrile illness, is associated with neurological disease, and has spread across the Pacific to the Americas in a short period. OBSERVATIONS: In this review, we discuss what is currently known about ZIKV, neuroimmunologic complications, and the impact on global human health. Zika virus spread across Africa and Asia in part owing to unique genomic evolutionary conditions and pressures resulting in specific human disease manifestations, complications, and pathogenesis. Recent data suggest that acute ZIKV infection in pregnant women may result in acute infection of fetal tissue and brain tissue, causing microcephaly and potentially severe debilitation of the infant or even death of the fetus. Cases of acute ZIKV are also associated with Guillain-Barré syndrome. With the increased number of cases, new complications such as ocular involvement and sexual transmission have been reported. CONCLUSIONS AND RELEVANCE: Zika virus is an emerging viral pathogen with significant consequences on human health throughout the world. Ongoing research into this pathogen is urgently needed to produce viable vaccine and therapeutic options.","10.1001/jamaneurol.2016.0800","Animals; Female; Humans; Male; Nervous System Diseases; Pregnancy; Zika Virus; Zika Virus Infection","","Journal Article; Review"
27175508,"[Global spread of Zika virus epidemic: current knowledges and uncertainties].","Şahiner F","Mikrobiyoloji bulteni",2016,"Zika virus (ZIKV) is an enveloped RNA virus that belongs to the Flaviviridae family. Although more than 60 years have passed since the discovery and first reported human cases of the virus, only a small number (< 10) of cases had been encountered in the literature until the last 10 years. Zika virus was known as a virus which caused sporadic infections and was confined to Africa and Asia along a narrow equatorial line. In 2007, however, the first major outbreak of ZIKV occurred in Yap Island (Micronesia), and so it was reported for the first time outside of Africa and Asia. Between the years of 2007 and 2014, ZIKV spreaded to island groups located in Southeast Asia and the Pacific Ocean, and in 2015-2016, it has spread to South and Central America and the Caribbean. Today, travel-related imported cases is still been reported in Europe, North America, and other countries in the Far East. According to the data from the World Health Organization and the Centers for Disease Control and Prevention, as of March 2016, ZIKV infections have already spread locally in more than 30 countries, and travel alerts have been issued for the countries where the virus is present. Zika virus infections are generally asymptomatic or may present with a moderate clinical picture (e.g. acute onset of fever, maculopapular rash, arthralgia, and nonpurulent conjunctivitis). Although no deaths were attributed to ZIKV infection over the past 60 years, as of November 2015, it has been suggested that three deaths in Brazil, including the death of a newborn with microcephaly, may be attributed to ZIKV infection. In addition, concurrent with outbreaks in 2013 in French Polynesia and in 2015 in Brazil, there have been significant rises reported in the incidence of some autoimmune and neurodevelopmental disorders, including Guillain-Barre syndrome and microcephaly; these reports have caused considerable international concern. There are many points that are still unclear about ZIKV, including: (1) intrauterine transmission risk, frequency, and effects of the infection on fetal development; (2) the probability of perinatal transmission and if so the possible risks; (3) association with autoimmune and neurological diseases, and presence of long-term sequelae risks after infection; (4) possible routes of transmission other than mosquito bites, such as sexual contact, blood transfusion, and other body fluids (saliva, semen, or urine); (5) presence of reservoir(s) and different mosquito vectors; (6) diagnostic difficulties including cross reactivity in serological tests and standardization of testing procedures; (7) severity of the infection in immunocompromised patients; and (8) the potential effectiveness of antiviral therapy or preventive vaccines. In this review, updated information and recommendations regarding ZIKV outbreaks and risks, and the epidemiology, diagnosis and characteristics of ZIKV infections, are summarized in light of the most recent literature.","10.5578/mb.24167","Epidemics; Global Health; Humans; Risk Factors; Zika Virus Infection","","English Abstract; Journal Article; Review"
27157106,"Zika Virus: What Do Emergency Physicians Need to Know?","Long D; Long B; Koyfman A","The Journal of emergency medicine",2016,"BACKGROUND: Zika virus currently dominates headlines, creating public fear due to its complications. With the ease of worldwide travel, this disease has spread rapidly to the U.S. OBJECTIVES: To provide physicians with an updated clinical review of the epidemiology, pathogenesis, diagnosis, management, and mimics of zika virus. DISCUSSION: This flavivirus is spread by the bite of the Aedes mosquito during daylight. The ease of worldwide travel has allowed the virus to spread to Mexico and the U.S. Main transmission route is via blood contact or sexual activity involving mucous membranes. Incubation ranges from 2 to 12 days, but only 20% of patients experience symptoms. Fever is low grade with conjunctivitis, arthralgias, myalgias, and a maculopapular rash. Chikungunya and Dengue Fever differ in that patients experience higher fever and no conjunctivitits. The dreaded complication of Zika virus is microcephaly in infants born to infected mothers. Guillain-Barre Syndrome is also linked to the virus. Historical factors including travel history are paramount, and diagnosis includes PCR or serology. No current treatment regimen exists beyond symptom control. The emergency physician must seek to rule out other similar diseases such as malaria, chikungunya, and dengue fever. CONCLUSION: Zika virus has created public fear due to complications, and this flavivirus spread by the Aedes mosquito presents similarly to Chikungunya and Dengue Fever. The dreaded complication of Zika virus is microcephaly in infants born to infected mothers. This review provides key information concerning the disease and management.","10.1016/j.jemermed.2016.03.033","Animals; Culicidae; Diagnosis, Differential; Education, Medical, Continuing; Emergency Service, Hospital; Humans; Insect Vectors; United States; Zika Virus; Zika Virus Infection","Aedes; Zika virus; blood; flavivirus; microcephaly; mosquito","Journal Article"
27149205,"Update: Ongoing Zika Virus Transmission - Puerto Rico, November 1, 2015-April 14, 2016.","Dirlikov E; Ryff KR; Torres-Aponte J; Thomas DL; Perez-Padilla J; Munoz-Jordan J; Caraballo EV; Garcia M; Segarra MO; Malave G; Simeone RM; Shapiro-Mendoza CK; Reyes LR; Alvarado-Ramy F; Harris AF; Rivera A; Major CG; Mayshack M; Alvarado LI; Lenhart A; Valencia-Prado M; Waterman S; Sharp TM; Rivera-Garcia B","MMWR. Morbidity and mortality weekly report",2016,"Zika virus is a flavivirus transmitted primarily by Aedes species mosquitoes, and symptoms of infection can include rash, fever, arthralgia, and conjunctivitis (1).* Zika virus infection during pregnancy is a cause of microcephaly and other severe brain defects (2). Infection has also been associated with Guillain-Barré syndrome (3). In December 2015, Puerto Rico became the first U.S. jurisdiction to report local transmission of Zika virus, with the index patient reporting symptom onset on November 23, 2015 (4). This report provides an update to the epidemiology of and public health response to ongoing Zika virus transmission in Puerto Rico. During November 1, 2015-April 14, 2016, a total of 6,157 specimens from suspected Zika virus-infected patients were evaluated by the Puerto Rico Department of Health (PRDH) and CDC Dengue Branch (which is located in San Juan, Puerto Rico), and 683 (11%) had laboratory evidence of current or recent Zika virus infection by one or more tests: reverse transcription-polymerase chain reaction (RT-PCR) or immunoglobulin M (IgM) enzyme-linked immunosorbent assay (ELISA). Zika virus-infected patients resided in 50 (64%) of 78 municipalities in Puerto Rico. Median age was 34 years (range = 35 days-89 years). The most frequently reported signs and symptoms were rash (74%), myalgia (68%), headache (63%), fever (63%), and arthralgia (63%). There were 65 (10%) symptomatic pregnant women who tested positive by RT-PCR or IgM ELISA. A total of 17 (2%) patients required hospitalization, including 5 (1%) patients with suspected Guillain-Barré syndrome. One (<1%) patient died after developing severe thrombocytopenia. The public health response to the outbreak has included increased laboratory capacity to test for Zika virus infection (including blood donor screening), implementation of enhanced surveillance systems, and prevention activities focused on pregnant women. Vector control activities include indoor and outdoor residual spraying and reduction of mosquito breeding environments focused around pregnant women's homes. Residents of and travelers to Puerto Rico should continue to employ mosquito bite avoidance behaviors, take precautions to reduce the risk for sexual transmission (5), and seek medical care for any acute illness with rash or fever.","10.15585/mmwr.mm6517e2","Adolescent; Adult; Aged; Aged, 80 and over; Child; Child, Preschool; Disease Outbreaks; Female; Humans; Infant; Male; Middle Aged; Population Surveillance; Pregnancy; Public Health Practice; Puerto Rico; Young Adult; Zika Virus; Zika Virus Infection","","Journal Article"
29770012,"Canadian recommendations on the prevention and treatment of Zika virus: Update.","","Canada communicable disease report = Releve des maladies transmissibles au Canada",2016,"BACKGROUND: Zika virus (ZIKV) has recently emerged as a disease of significant public health concern. Currently, a large outbreak is occurring predominantly located in the Americas. ZIKV infection is a cause of microcephaly and other congenital abnormalities and can cause post-infectious neurologic complications such as Guillain-Barré syndrome. OBJECTIVE: To review current knowledge of ZIKV infection and to provide guidance to health care professionals who provide advice to Canadians who may be impacted by ZIKV infection. METHODS: This Statement was developed by a working group of the Committee to Advise on Tropical Medicine and Travel (CATMAT). Recommendations are based on a literature review and clinical judgment. RESULTS: All travellers should use personal protective measures against mosquito bites including insect repellents and protection of living areas against mosquito entry. Pregnant women should avoid travel to areas designated by the Public Health Agency of Canada as being of concern because of ongoing ZIKV transmission. Women planning a pregnancy should consult with their health care provider and consider postponing travel to these areas. All other travellers may wish to consider deferring travel to designated areas based on risk tolerance, values, and preferences.​: Sexual transmission of ZIKV from male partners has been documented and couples should practise abstinence or use condoms for the duration of a pregnancy, while in a risk area, or until viral shedding has likely ceased. In the absence of clear data, we make the assumption that viral shedding is unlikely to persist beyond 6 months for men and two months for non-pregnant women.​: Health care providers should take a travel history from their pregnant patients including relevant information related to the travel history of their partner(s). Screening and management recommendations are provided for all travellers including potentially contagious male partners, pregnant women (symptomatic and asymptomatic), and the fetus or infant of potentially infected women. There is no specific antiviral therapy for the treatment of ZIKV infection. CONCLUSION: Robust quantitative assessments for the full spectrum of ZIKV-associated risks are not possible. This reflects, among other things, uncertainties related to the likelihood of infection among travellers to ZIKV-affected areas, vertical transmission from mother to fetus, sexual transmission (from symptomatic or asymptomatic partners), and serious ZIKV-associated sequelae among travellers. Given this uncertainty, as well as the potentially severe effects of ZIKV infection on the fetus, recommendations are conservative. CATMAT will update its recommendations as new information becomes available.","10.14745/ccdr.v42i05a01","","","Journal Article"
27135717,"The Emergence of Zika Virus: A Narrative Review.","Anderson KB; Thomas SJ; Endy TP","Annals of internal medicine",2016,"Zika virus (ZIKV) is yet another arbovirus that is rapidly emerging on a global scale, on the heels of a chikungunya epidemic in the Americas that began in 2013. A ZIKV epidemic that began in Brazil in 2015 has now spread rapidly to more than 30 countries in the Americas and the Caribbean, infecting more than 2 million inhabitants. This epidemic currently continues unabated. The explosive nature of recent outbreaks and concerning links to Guillain-Barré syndrome and microcephaly are incompletely understood. Also unknown is the relative importance of sexual transmission of ZIKV and asymptomatic ZIKV infections to the overall burden of transmission. The limited understanding of ZIKV presents an enormous challenge for responses to this rapidly emerging threat to human health. This article reviews the existing literature on ZIKV and proposes critical questions for vaccine development and other areas of needed research.","10.7326/M16-0617","Epidemics; Female; Humans; Pregnancy; Pregnancy Complications, Infectious; Sexually Transmitted Diseases, Viral; Viral Vaccines; Zika Virus; Zika Virus Infection","","Journal Article; Review"
27093766,"Public health authorities race to contain fast-moving Zika outbreak.","","ED management : the monthly update on emergency department management",2016,"With the Zika virus disease spreading rapidly through Latin America, public health authorities in the United States are racing to contain the outbreak. By the end of February, the CDC had confirmed 147 Zika cases in U.S. residents who had traveled to Zika-endemic areas. While symptoms of Zika tend to be mild, the virus has been linked to serious birth defects, so public health efforts are focused primarily at mitigating the risk Zika poses to pregnant women. By mid-February, nine pregnant women who had traveled to Zika-endemic areas and contracted the virus had been reported to the CDC. Of these, four pregnancies ended in miscarriage or termination, and one child was born with microcephaly. While Zika is transmitted primarily via mosquito bites, the CDC is investigating more than a dozen reported cases of Zika transmitted via sexual contact. Public health authorities say Zika can trigger Guillain-Barre syndrome in a small number of infections. For frontline clinicians, travel history is key to identifying potential cases of Zika in pregnant women who may have been exposed. The FDA has expedited approval of a new test that can detect antibodies to Zika. The CDC is in the process of providing the test to labs across the country, with a priority on public health departments.",NA,"Aedes; Animals; Centers for Disease Control and Prevention, U.S.; Disease Outbreaks; Emergency Service, Hospital; Female; Humans; Insect Vectors; Male; Pregnancy; Public Health; Puerto Rico; Sexually Transmitted Diseases, Viral; United States; Zika Virus Infection","","Journal Article"
27087204,"[Several issues on the epidemiology of Zika virus disease].","Lu G; Su Y; Wang N","Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi",2016,"Zika virus belongs to Aedes mosquito-borne flavivirus. In response to the current cluster of congenital malformations (microcephaly) and other neurological complications (Guillain-Barré Syndrome) that could be linked to Zika virus infection, WHO declares that Zika virus is of global public health importance. Data sources were from peer review articles and WHO documents. The sources of Zika virus infection would include patients, people with asymptomatic infections and primates. The infectious period of Zika virus remains unclear. However, according to the period that RNA of Zika virus can be positively detected in blood, saliva, urine or semen, we can presume that the communicable period may last for 2 months or even longer. Zika virus is primarily transmitted to humans by infected Aedes spp. mosquitoes. Presumptive vertical, blood or sexual routes of transmission have been reported. More evidence indicated the existence of a cause-effect relationship between Zika virus infection and congenital microcephaly/Guillain-Barre syndrome. Strategies include successful control the amount of mosquitoes and minimize the contacts between mosquitoes and human beings could effectively prevent the Zika virus transmission. Other preventive measures as cutting off vertical, blood or sexual routes of transmission should also be adopted. The epidemiology of Zika virus remains uncertain which calls for further research.","10.3760/cma.j.issn.0254-6450.2016.04.002","Animals; Communicable Diseases; Humans; Public Health; Sexual Behavior; Zika Virus; Zika Virus Infection","","Journal Article"
27078057,"Male-to-Male Sexual Transmission of Zika Virus--Texas, January 2016.","Deckard DT; Chung WM; Brooks JT; Smith JC; Woldai S; Hennessey M; Kwit N; Mead P","MMWR. Morbidity and mortality weekly report",2016,"Zika virus infection has been linked to increased risk for Guillain-Barré syndrome and adverse fetal outcomes, including congenital microcephaly. In January 2016, after notification from a local health care provider, an investigation by Dallas County Health and Human Services (DCHHS) identified a case of sexual transmission of Zika virus between a man with recent travel to an area of active Zika virus transmission (patient A) and his nontraveling male partner (patient B). At this time, there had been one prior case report of sexual transmission of Zika virus. The present case report indicates Zika virus can be transmitted through anal sex, as well as vaginal sex. Identification and investigation of cases of sexual transmission of Zika virus in nonendemic areas present valuable opportunities to inform recommendations to prevent sexual transmission of Zika virus.","10.15585/mmwr.mm6514a3","Homosexuality, Male; Humans; Male; Sexual Behavior; Texas; Travel; Venezuela; Zika Virus; Zika Virus Infection","","Case Reports; Journal Article"
27010422,"Preventing Transmission of Zika Virus in Labor and Delivery Settings Through Implementation of Standard Precautions - United States, 2016.","Olson CK; Iwamoto M; Perkins KM; Polen KN; Hageman J; Meaney-Delman D; Igbinosa II; Khan S; Honein MA; Bell M; Rasmussen SA; Jamieson DJ","MMWR. Morbidity and mortality weekly report",2016,"Zika virus transmission was detected in the Region of the Americas (Americas) in Brazil in May 2015, and as of March 21, 2016, local mosquito-borne transmission of Zika virus had been reported in 32 countries and territories in the Americas, including Puerto Rico and the U.S. Virgin Islands.* Most persons infected with Zika virus have a mild illness or are asymptomatic. However, increasing evidence supports a link between Zika virus infection during pregnancy and adverse pregnancy and birth outcomes (1), and a possible association between recent Zika virus infection and Guillain-Barré syndrome has been reported (2). Although Zika virus is primarily transmitted through the bite of Aedes species of mosquitoes, sexual transmission also has been documented (3). Zika virus RNA has been detected in a number of body fluids, including blood, urine, saliva, and amniotic fluid (3-5), and whereas transmission associated with occupational exposure to these body fluids is theoretically possible, it has not been documented. Although there are no reports of transmission of Zika virus from infected patients to health care personnel or other patients, minimizing exposures to body fluids is important to reduce the possibility of such transmission. CDC recommends Standard Precautions in all health care settings to protect both health care personnel and patients from infection with Zika virus as well as from blood-borne pathogens (e.g., human immunodeficiency virus [HIV] and hepatitis C virus [HCV]) (6). Because of the potential for exposure to large volumes of body fluids during the labor and delivery process and the sometimes unpredictable and fast-paced nature of obstetrical care, the use of Standard Precautions in these settings is essential to prevent possible transmission of Zika virus from patients to health care personnel.","10.15585/mmwr.mm6511e3","Delivery of Health Care; Delivery, Obstetric; Education, Medical, Continuing; Female; Health Personnel; Humans; Infection Control; Infectious Disease Transmission, Patient-to-Professional; Occupational Diseases; Pregnancy; Pregnancy Complications, Infectious; Teaching; United States; Zika Virus Infection","","Journal Article"
