"PMID","Title","Authors","Journal","Year","Abstract","DOI","MeSH","Keywords","PublicationType"
15876286,"The use of a triple nucleoside-nucleotide regimen for nonoccupational HIV post-exposure prophylaxis.","Winston A; McAllister J; Amin J; Cooper DA; Carr A","HIV medicine",2005,"OBJECTIVES: Nonoccupational post-exposure prophylaxis (NPEP) for HIV is recommended after high-risk sexual exposure. Because of the high incidence of intolerable side effects observed with protease inhibitor- and zidovudine-based NPEP regimens, our unit changed standard NPEP treatment to 28 days of tenofovir-lamivudine-stavudine (TDF-3TC-d4T). The aim of this study was to compare side effects and numbers of individuals completing NPEP before and after this change. METHODS: Parameters were compared amongst individuals commencing the following NPEP regimens: zidovudine-lamivudine (ZDV-3TC), zidovudine-lamivudine-nelfinavir (ZDV-3TC-NFV) and TDF-3TC-d4T. RESULTS: A total of 385 individuals received ZDV-3TC (n = 36), ZDV-3TC-NFV (n = 225) or TDF-3TC-d4T (n = 137) as NPEP for the first time between June 1999 and November 2003. Noncompletion rates were 25%, 32% and 15%, respectively (P = 0.001), with odds ratios for noncompletion being 2.0 [95% confidence interval (CI) 0.8-4.8] and 2.7 (95% CI 1.6-4.8) in the first two groups compared with the TDF-3TC-d4T group (P = 0.008). Adverse events were less common in the TDF-3TC-d4T group, with significantly lower rates of nausea and headache, but significantly higher rates of peripheral neuropathy and asymptomatic raised transaminases. There was no HIV seroconversion in any group. CONCLUSIONS: TDF-3TC-d4T is significantly better tolerated than ZDV-3TC or ZDV-3TC-NFV as NPEP and results in greater numbers of individuals completing 28 days of treatment.","10.1111/j.1468-1293.2005.00288.x","Adenine; Adult; Anti-HIV Agents; Antiretroviral Therapy, Highly Active; Chi-Square Distribution; HIV Infections; Humans; Lamivudine; Male; Nelfinavir; Organophosphonates; Reverse Transcriptase Inhibitors; Risk Assessment; Risk-Taking; Stavudine; Tenofovir; Zidovudine","","Comparative Study; Journal Article"
15800331,"Study of anxiety disorder and depression in long-term survivors of testicular cancer.","Dahl AA; Haaland CF; Mykletun A; Bremnes R; Dahl O; Klepp O; Wist E; Fosså SD","Journal of clinical oncology : official journal of the American Society of Clinical Oncology",2005,"PURPOSE: To increase our knowledge of the prevalence of anxiety disorder and depression in long-term testicular cancer survivors (TCSs), and to identify variables associated with such caseness. PATIENTS AND METHODS: Participants were 1,408 TCSs treated between 1980 and 1994 in Norway. Participants provided information about their medical, social, and familial situation on a questionnaire. They also completed the Hospital Anxiety and Depression Scale (HADS). Anxiety disorder and depression were defined by a score >/= 8 on the HADS subscales. The prevalence rates were compared with age-adjusted norm data. RESULTS: HADS-defined anxiety disorder was more prevalent in TCSs (19.2%; 95% CI, 17.2% to 21.3%) than in the norm sample (13.5%; 95% CI, 13.1% to 13.9%; P < .001), whereas the prevalence of HADS-defined depression did not differ from the norm (TCSs, 9.7%; 95% CI, 8.1% to 11.2% v norm, 10.1%, 95% CI, 9.5 to 10.5; P = .56). The relative risk for anxiety disorder was 1.49 (95% CI, 1.31 to 1.69) and for depression the relative risk was 0.96 (95% CI, 0.81 to 1.14) in TCSs compared with norm. In multivariate analyses, HADS-defined anxiety disorder in TCSs was associated with young age, peripheral neuropathy, economic problems, alcohol problems, sexual problems, relapse anxiety, and having been treated for mental problems. CONCLUSION: Long-term TCSs have an increased risk of HADS-defined anxiety disorder that warrants clinical attention. Checking easily available demographic and TC-related data and use of a simple screening test such as HADS assists the identification of TCSs with anxiety disorder.","10.1200/JCO.2005.05.061","Adult; Anxiety Disorders; Depression; Follow-Up Studies; Humans; Male; Middle Aged; Prevalence; Risk Factors; Survivors; Testicular Neoplasms","","Journal Article; Research Support, Non-U.S. Gov't"
15693437,"Premature ejaculation. 1. Definition and etiology.","Piediferro G; Colpi EM; Castiglioni F; Nerva F","Archivio italiano di urologia, andrologia : organo ufficiale [di] Societa italiana di ecografia urologica e nefrologica",2004,"There is no general agreement on the definition of premature ejaculation, therefore scientific studies often reach discordant results depending on whether they assess the increase in ejaculatory latency or the couple's sexual satisfaction. Etiological theories can be divided into psycho-sexual (anxiety-related, behavioral) and biological (pelvic floor alteration, hypersensitivity of the glans penis, accelerated conduction and cortical amplification of the genital stimuli), both sharing the neurobiological assumption of serotonergic mediation. Premature ejaculation can be iatrogenic (amphetamine, cocaine, dopaminergic drugs) or secondary to urological diseases (prostatovesiculitis, frenulum breve) or to neurological diseases (multiple sclerosis, peripheral neuropathies, medullary expansion processes).",NA,"Ejaculation; Humans; Male; Sexual Dysfunction, Physiological; Terminology as Topic; Time Factors","","Journal Article; Review"
14763177,"Quality of life in patients receiving treatment for gynecologic malignancies: special considerations for patient care.","Wenzel L; Vergote I; Cella D","International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics",2003,"Advances in the treatment of gynecologic cancer have extended the duration of survival of many patients. However, these patients frequently experience a variety of treatment- and disease-related side effects that diminish their quality of life (QOL) during and after treatment; among these are pain, nausea and vomiting, anemia, fatigue, peripheral neuropathy, emotional distress, and sexual dysfunction. Given the gains in survival time, patient care is being expanded to include enhancement or preservation of QOL in addition to early diagnosis and disease treatment, thus treating the whole person. In parallel with this evolution in cancer care, supportive measures are being increasingly recognized as crucial to effective patient management. This paper reviews some of the potential causes of diminished QOL in gynecologic cancer patients and basic treatment strategies for their control, with a focus on short-term QOL issues. It is important that clinicians monitor QOL during the course of the disease and its treatment, utilize procedures and therapeutic agents that take patient preferences and QOL into account, and proactively prevent and treat relevant symptoms.","10.1016/s0020-7292(03)90123-8","Antineoplastic Agents; Female; Genital Neoplasms, Female; Humans; Postoperative Complications; Quality of Life","","Journal Article; Review"
12826043,"An international field study of the reliability and validity of a disease-specific questionnaire module (the QLQ-OV28) in assessing the quality of life of patients with ovarian cancer.","Greimel E; Bottomley A; Cull A; Waldenstrom AC; Arraras J; Chauvenet L; Holzner B; Kuljanic K; Lebrec J; D'haese S","European journal of cancer (Oxford, England : 1990)",2003,"This study defines the psychometric properties of the European Organisation for Research and Treatment of Cancer (EORTC) quality of life (QOL) questionnaire designed to measure the QOL of patients with ovarian cancer. The ovarian cancer module (EORTC QLQ-OV28) was developed to supplement the EORTC QLQ-C30. The core questionnaire and the QLQ-OV28 were prospectively administered to 368 ovarian cancer patients after they had been treated with radical or debulking surgery followed by chemotherapy. The QLQ-OV28 module assesses abdominal/gastrointestinal symptoms, peripheral neuropathy, other chemotherapy side-effects, hormonal/menopausal symptoms, body image, attitude to disease/treatment and sexual functioning. Questionnaires were well accepted by patients, baseline compliance rates were 86%, 72% provided a second assessment, less than 3% of the items had missing data. Multi-trait scaling analyses confirmed the hypothesised scales. All hypothesised scales exhibited good psychometric properties. These results support the clinical and psychometric validity of the EORTC QLQ-OV28 module as a supplement to the EORTC QLQ-C30.","10.1016/s0959-8049(03)00307-1","Adult; Aged; Aged, 80 and over; Antineoplastic Agents; Attitude to Health; Body Image; Female; Humans; Middle Aged; Ovarian Neoplasms; Patient Compliance; Prospective Studies; Reproducibility of Results; Sexual Behavior; Surveys and Questionnaires; Treatment Outcome","","Journal Article; Multicenter Study; Validation Study"
11851201,"Bariatric surgery for severe obesity.","Sugerman HJ","Journal of the Association for Academic Minority Physicians : the official publication of the Association for Academic Minority Physicians",2001,"Severe obesity is associated with multiple comorbidities and is refractory to dietary management with or without behavioral or drug therapies. There are a number of surgical procedures for the treatment of morbid obesity, including purely gastric restrictive, a combination of malabsorption and gastric restriction or primary malabsorption. The purely gastric restrictive procedures, including vertical banded gastroplasty and laparoscopic adjustable silicone gastric banding, do not provide adequate weight loss. African-American patients do especially poorly after the banding procedure with the loss of only 11% of excess weight in one study. Gastric bypass (GBP) is associated with the loss of 66% of excess weight at 1 to 2 years after surgery, 60% at 5 years and 50% at 10 years. For unknown reasons, African-American patients lose significantly less weight than Caucasians after GBP. There is a risk of micronutrient deficiencies after GBP, including iron deficiency anemia in menstruating women, vitamin B12, and calcium deficiencies. Prophylactic supplementation of these nutrients is necessary. Recurrent vomiting after bariatric surgery may be associated with a severe polyneuropathy and must be aggressively treated with endoscopic dilatation before this complication is allowed to develop. The malabsorptive procedures include the partial biliopancreatic bypass (BPD) and BPD with duodenal switch (BPD/DS). The BPD appears to cause severe protein-calorie malnutrition in American patients; the BPD/DS may be associated with less malnutrition. Weight loss failure after GBP does not respond to tightening a dilated gastrojejunal stoma or reducing the size of the gastric pouch. These patients may require conversion to a malabsorptive distal GBP, similar to the BPD. However, because of the risk of severe protein-calorie malnutrition and calcium deficiency BPD should be reserved for patients with severe obesity comorbidity. The risk of death following bariatric surgery is between 1% and 2% in most series but is significantly higher in patients with respiratory insufficiency of obesity. In most patients, surgically induced weight loss will correct hypertension, type II diabetes mellitus, sleep apnea, obesity hypoventilation syndrome, gastroesophageal reflux, venous stasis disease, urinary incontinence, female sexual hormone dysfunction, pseudotumor cerebri, degenerative joint disease pains, as well as improved self-image and employability.",NA,"Adult; Biliopancreatic Diversion; Black People; Female; Gastric Bypass; Gastroplasty; Humans; Jejunoileal Bypass; Male; Obesity, Morbid; Postoperative Complications; Weight Loss; Black or African American","","Comparative Study; Journal Article; Review"
11165129,"Development of a European Organization for Research and Treatment of Cancer questionnaire module to assess the quality of life of ovarian cancer patients in clinical trials: a progress report.","Cull A; Howat S; Greimel E; Waldenstrom AC; Arraras J; Kudelka A; Chauvenet L; Gould A","European journal of cancer (Oxford, England : 1990)",2001,"A questionnaire was developed, according to the European Organization for Research and Treatment of Cancer (EORTC) published guidelines, to supplement the EORTC quality of life questionnaire-core 30 (QLQ-C30) to assess the quality of life (QL) of women with ovarian cancer treated in clinical trials. The provisional 28-item module, OV28, assesses abdominal symptoms; peripheral neuropathy; other chemotherapy side-effects; hormonal symptoms; body image; attitude to disease and treatment; and sexual functioning. The first 24 items of the module (excluding sexual functioning) were included in a UK multicentre trial (SCOTROC). The trial data were used for preliminary scaling analysis. Two problematic items were identified. When these were treated as single items along with the 'other chemotherapy side-effects' the instrument showed excellent scale properties. Mean scale scores discriminated between trial patients pre- and on chemotherapy. This is a promising tool for assessing the QL of women with ovarian cancer. The EORTC international field study (Protocol 15982) to assess more fully the psychometric properties of the OV28 is well underway.","10.1016/s0959-8049(00)00369-5","Antineoplastic Agents; Clinical Trials as Topic; Female; Humans; Middle Aged; Ovarian Neoplasms; Quality of Life; Surveys and Questionnaires","","Journal Article; Research Support, Non-U.S. Gov't"
11007444,"Erectile dysfunction in men with obstructive sleep apnea: an early sign of nerve involvement.","Fanfulla F; Malaguti S; Montagna T; Salvini S; Bruschi C; Crotti P; Casale R; Rampulla C","Sleep",2000,"Erectile dysfunction (ED) is common in men with obstructive sleep apnea (OSAS) but no completely convincing hypotheses about the underlying pathogenic mechanisms have been published in the literature. The aims of the present study were to assess the presence of ED in a group of OSAS patients without daytime respiratory failure and to determine whether this dysfunction was related to peripheral nerve involvement. Evaluation of the bulbocavernosus reflex (BCR) and the somato-sensory evoked potentials of pudendal nerve (PSEPs), the most widely established method of documenting pudendal neuropathies as being the cause of impotence, was performed in 25 patients. Data on BCR were compared with those of 25 healthy males volunteers matched for age. BCR was altered in 17 patients: in 6 it was elicited while in 11 it had a prolonged latency and reduced amplitude. Patients with altered BCR presented an higher AHI, an higher percentage of sleep time spent with SaO2 <90% (TST90) and a lower daytime PaO2. Six patient had clinically silent neurophysiological signs of mild polyneuropathy. The degree of OSAS and gas exchange alteration was more severe in patients with polyneuropathy than in those with isolated BCR alteration. ED is a common finding in OSAS patients and this alteration seems to be related to a nerve dysfunction. The development of nerve dysfunction is associated with a more severe degree of OSAS and nocturnal hypoxia.",NA,"Arousal; Erectile Dysfunction; Evoked Potentials, Somatosensory; Humans; Male; Middle Aged; Neural Conduction; Peripheral Nerves; Polysomnography; Prospective Studies; Respiratory Function Tests; Sleep Apnea, Obstructive","","Journal Article"
10414607,"Drinking pattern and alcohol-related medical disorders.","Wetterling T; Veltrup C; Driessen M; John U","Alcohol and alcoholism (Oxford, Oxfordshire)",1999,"Although heavy alcohol intake is known to be one of the most common causative factors of liver disease, pancreatitis, upper gastrointestinal and neurological disorders, the influence of the drinking pattern is largely unknown. The study investigated the relationship of alcohol-related medical disorders in alcoholics and their drinking pattern. Two hundred and forty-one chronic alcoholics were referred consecutively for detoxification and their drinking pattern was sufficient for them to be included in this study. History of alcohol abuse as well as drinking behaviour in the last 6 months were assessed by a semi-structured interview. Findings included intensive clinical examination with abdominal ultrasound in most subjects. Heavy drinking with frequent inebriation was most often found in our sample (44.4%), whereas continuous heavy alcohol consumption without intoxication (33.6%), and an episodic drinking style (22.0%) were less frequent. The heavy drinkers suffered more often from pancreatitis, oesophageal varices, polyneuropathy or erectile dysfunction than episodic drinkers. They also showed more upper gastrointestinal disorders, although the estimated life-time alcohol intake was comparable to continuous drinkers. No difference relating to withdrawal delirium or seizures could be found between the groups of alcoholics. Frequent heavy drinkers showed a trend to more alcohol-related medical disorders than alcoholics with a different drinking pattern, although they were younger and their estimated life-time alcohol intake was comparable to that of continuous drinkers. Thus, the drinking pattern, particularly frequent inebriation, has an influence on the occurrence of alcohol-related disorders.","10.1093/alcalc/34.3.330","Adult; Alcoholism; Female; Gastrointestinal Diseases; Health Status; Humans; Liver Diseases; Male; Nervous System Diseases; Pancreatitis; Psychiatric Status Rating Scales; Severity of Illness Index; Sex Factors; Wounds and Injuries","","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't"
9586618,"Unusual complications of the vacuum erection device.","Ganem JP; Lucey DT; Janosko EO; Carson CC","Urology",1998,"OBJECTIVES: The vacuum erection device (VED) is usually well tolerated and very effective for patients with erectile dysfunction. When used correctly, VEDs carry low morbidity and few recognized complications. We report on 5 patients who developed unusual complications associated with VED use, including two previously unreported complications of urethral bleeding and capture of scrotal tunica within the penile shaft. METHODS: Patient 1: a 38-year-old diabetic man with significant peripheral neuropathy and an 8-year history of erectile dysfunction developed penile skin necrosis at the ring site after leaving the penile ring on for an excessive length of time (6 hours). Patient 2: a 76-year-old diabetic man who used a VED correctly for 3 months developed severe urethral bleeding. Patient 3: a 75-year-old diabetic man who enjoyed satisfactory erections with a VED for 14 months developed a 3 x 3-cm penile cystic mass located on the proximal right side of the penile shaft. This mass was not present in the flaccid state and was seen only with VED use. Patient 4: a 65-year-old man developed Peyronie's disease after 4 years of correct VED use. Patient 5: a 62-year-old man with neurogenic impotence following a radical prostatectomy developed penile ecchymoses acutely following placement of a smaller constriction ring. He subsequently developed a dorsal penile plaque with mild dorsal curvature. RESULTS: Patient 1 did well with local skin care and no longer uses a VED. Patient 2 underwent cystoscopy and was found to have prominent urethral vessels (varicosities) in the midurethra, compared with a normal cystoscopy 9 months previously. This patient no longer uses a VED and now denies any urethral bleeding at 15-month follow-up. Patient 3 underwent corpora cavernosography and contrast injection of the cystic mass. These radiographic studies showed that the mass did not communicate with either corpora cavernosa or the corpus spongiosum. A retrograde urethrogram failed to show a urethral diverticulum. The patient was surgically explored, and the penile cystic mass was found to be scrotal tunica vaginalis. Subsequently, a hydrocele repair was performed, yet postoperatively the patient developed testicular migration into the ipsilateral penile shaft. Testicular fixation was not feasible secondary to a childhood herniorrhaphy, and an orchiectomy was performed. Patient 4 underwent implantation of a penile prosthesis and is doing well at 3-year follow-up. Patient 5 experiences mild dorsal penile curvature with erections induced by transurethral prostaglandin E1. The penile curvature does not interfere with intercourse and will be managed conservatively. CONCLUSIONS: We describe unusual side effects associated with VEDs. Although thousands of men use VEDs successfully and without morbidity, the urologist must be aware of unusual complications associated with VED use.","10.1016/s0090-4295(97)00706-1","Adult; Aged; Equipment and Supplies; Erectile Dysfunction; Humans; Male; Middle Aged; Penile Diseases; Vacuum","","Journal Article; Review"
9396310,"[Alcoholic effect on male sexual function].","Taniguchi N; Kaneko S","Nihon rinsho. Japanese journal of clinical medicine",1997,"Though an adequate volume of ethanol relieves nervousness and enhances sexual desire, acute administration of a great deal of ethanol suppresses central nervous system and causes sensory torpor and penile erectile dysfunction. Long term and excessive intake of ethanol causes central and/or peripheral neuropathy and sexual dysfunction; atrophy of testicles, low serum level of testosterone, impaired spermatogenesis and penile erectile dysfunction. It also invades various organs in digestive tract, cardiovascular system, central and peripheral nervous system and causes functional disorders in these organs. Successful treatment of patients with penile erectile dysfunction should be performed with treatment of these underlying and associated disease.",NA,"Adult; Alcoholism; Erectile Dysfunction; Humans; Male","","Case Reports; English Abstract; Journal Article; Review"
16873164,"Neurologic Manifestations<br />of HIV Infection Without AIDS:Follow-UP of a Cohort<br />of Homosexual and Bisexual Men.","Marra CM; Longstreth WT; Handsfield HH; Townes BD; Coombs RW; Murphy VL; Collier AC; Maxwell CL; Claypoole K; Maravilla KR; Sloan R; Cohen WA; Ross SB","Journal of neuro-AIDS",1996,"To identify neurological abnormalities in HIV infection, 159 HIV-seropositive men without AIDS and 76 seronegative controls underwent standardized general and neurological examinations, lumbar puncture (LP), neuropsychological (NP) assessment, and brain magnetic resonance (MR) imaging. History, physical, and laboratory evaluations were repeated every six months. NP tests (all subjects) and MR imaging (seropositives only) was repeated every 6-12 months; LP (seropositives only) was repeated yearly. Mean follow-up was 24.6 months. Neurological abnormalities, most related to hearing, were seen in 60 (38.2%) of 157 seropositives and 23 (30.3%) of 76 controls at baseline (p = NS). During follow-up, 43 (31.6%) of 136 seropositives had persistent hearing abnormalities compared to 9 (14.1%) of 64 seronegatives (p = 0.008). Seven HIV-seropositives developed peripheral neuropathy; this was more common among those with hearing abnormalities (p = 0.03). HIV-seropositives performed less well on NP tests than controls, but overall performance did not decline. Worsening brain atrophy by MR imaging or cerebrospinal fluid abnormalities are more common in HIV-seropositives than seronegatives and may share a common mechanism with peripheral neuropathy. Further study is needed to determine whether these abnormalities portend more serious neurological disease.","10.1300/J128v01n02_04","Acquired Immunodeficiency Syndrome; Bisexuality; Follow-Up Studies; HIV Infections; HIV Seropositivity; Homosexuality; Humans; Male; Neurologic Examination","","Journal Article"
7571201,"[Anejaculation: its etiology and pathogenesis, classification and clinical aspects].","Iudovskiĭ SO; Segal AS; Puzin MN","Urologiia i nefrologiia",1995,"43 patients suffering from anejaculation were treated in 1983-1993 in the department of andrology of the N. A. Semashko Medical Institute urological clinic. Most commonly anejaculation is caused by prostatic and bladder neck surgery (25.6%), diabetes mellitus (18.6%) and presents as retrograde ejaculation, impaired sperm emission into the urethra, aspermatism (51.2, 27.9, 20.9% of patients, respectively). The leading pathogenetic factors are peripheral neuropathy, surgical injury to the bladder internal sphincter, psychosexual disorders. The authors propose classification and algorithm of the patients' examination to facilitate and enhance diagnosis. Special attention should be given to the presence or absence of orgasm, after-orgasm occurrence of spermatozoa in urine. Anejaculation treatment outcomes remain unsatisfactory. Good responses were achieved with selective adrenomimetic gutron, laser therapy and electrovibration. Prevention of anejaculation should be given more attention.",NA,"Adolescent; Adult; Aged; Algorithms; Diagnosis, Differential; Ejaculation; Humans; Male; Middle Aged; Oligospermia; Orgasm; Postoperative Complications; Sexual Dysfunction, Physiological","","English Abstract; Journal Article"
11362397,"Thalidomide: an alternative therapy for treatment of apthous ulcers (canker sores).","Manesis DA","STEP perspective",1995,"Thalidomide has been reported to be an effective therapy for painful oral (mouth) ulcerations associated with AIDS that do not respond to the usual treatment options available. Thalidomide was first developed and marketed in Germany in the 1950s as a sedative. It was withdrawn in 1962 when it was recognized to cause birth defects. Possessing no antibacterial activity, thalidomide is now used to treat a variety of diseases with an autoimmune character. It is unclear how it works to modulate the immune system or whether or not it will accelerate the deterioration of the immunological status of HIV-positive patients. One study suggests that it may suppress HIV viral replication and decrease viral burden. Thalidomide inhibits tumor necrosis factor (TNF). It affects the nervous system, often causing side effects such as drowsiness, dizziness, decreased libido and mood changes, as well as peripheral neuropathy. However, most of the neuropathy cases occurred in patients who had received a high dose for longer than six months. Response to thalidomide occurs at doses ranging from 100mg a day to 400 mg a day, with ulcer pain resolving within two to four days. Randomized placebo-controlled, double-blinded studies are needed to evaluate the efficacy of thalidomide in HIV-positive persons with aphthous ulcers. The AIDS Clinical Trials Unit is doing a six month study comparing thalidomide to placebo for treatment of aphthous ulcers of mouth and esophagus.",NA,"CD4 Lymphocyte Count; Double-Blind Method; HIV Infections; Humans; Placebos; Randomized Controlled Trials as Topic; Recurrence; Stomatitis, Aphthous; Thalidomide","","Clinical Trial; Journal Article; Newspaper Article; Randomized Controlled Trial"
7834262,"HIV-induced stupor treated with ECT.","Kessing L; LaBianca JH; Bolwig TG","Convulsive therapy",1994,"A 27-year-old man positive for human immunodeficiency virus (HIV) presented with severe depressive stupor, peripheral neuropathy, and myelopathy. The onset of psychiatric symptoms, closely followed by neurological symptoms, without other possible somatic etiology suggests that HIV itself might precipitate psychosis. The patient was treated successfully with electroconvulsive therapy. The advantages and risks are discussed.",NA,"AIDS Dementia Complex; Adult; Arousal; Depressive Disorder; Electroconvulsive Therapy; Homosexuality, Male; Humans; Male; Neurocognitive Disorders; Neurologic Examination","","Case Reports; Journal Article"
8476549,"Rehabilitation medicine consultation in persons hospitalized with AIDS. An analysis of thirty cases.","O'Dell MW","American journal of physical medicine & rehabilitation",1993,"This retrospective study outlines interventions taken as a result of rehabilitation medicine consultation in persons hospitalized with human immunodeficiency virus (HIV) infection and acquired immunodeficiency syndrome (AIDS). The medical records of 30 persons with HIV infection consecutively referred for rehabilitation medicine consultation over a one-year period were reviewed. The sample was composed primarily of white, homosexual males with a mean age of 38.5 (SD, 8.5) years and a mean length of AIDS diagnosis of 14.6 (SD, 14.1) months. Rehabilitation medicine evaluation resulted in additional diagnoses in four cases (13.3%), prescriptions for new medications in 8 (26.7%), physical modalities/devices in 9 (30.0%) and referrals to occupational, physical and speech therapies in 26 (86.7%), 24 (80.0%) and 3 (10.0%) patients, respectively. Interventions were often directed toward deconditioning, painful peripheral neuropathy and fatigue. Mean survival after rehabilitation consultation was approximately 23 weeks. No intervention was novel or unusual suggesting that current knowledge is sufficient to manage much of the disability associated with HIV infection. This study concludes that rehabilitation medicine can contribute to the management of persons hospitalized with AIDS. Further research should address efficacy of intervention, fatigue as a source of disability and the value of early rehabilitation intervention.","10.1097/00002060-199304000-00006","Acquired Immunodeficiency Syndrome; Activities of Daily Living; Adult; Homosexuality; Hospitalization; Humans; Length of Stay; Male; Referral and Consultation; Retrospective Studies; Risk Factors; Substance Abuse, Intravenous","","Journal Article"
8352573,"[Neurologic and neurophysiologic studies of impotent patients].","Scheiber-Nogueira MC","Annales d'urologie",1993,"A multispeciality approach of impotent patients are necessary to establish the cause of impotence. Neurological history and examination are very important and must be completed by neurophysiological investigations. Bulbo-cavernosus reflex, conduction velocity of the dorsal nerve of penis and pudendal evoked potentials seems the most interesting tests. Urodynamics, perineal EMG, penile vibratory sensibility test can help determination of some peripheral neuropathies. Single potential analysis of cavernous electric activity may be useful in diagnosis of pudendal autonomic dysfunction.",NA,"Erectile Dysfunction; Humans; Male; Neurologic Examination; Neurophysiology; Penis","","English Abstract; Journal Article; Review"
1502428,"Sexual dysfunction in selected neurologic disorders: hypothalamopituitary disorders, epilepsy, myelopathies, polyneuropathies, and sacral nerve lesions.","Lundberg PO; Brattberg A","Seminars in neurology",1992,NA,"10.1055/s-2008-1041164","Adult; Epilepsy; Female; Humans; Hypothalamic Diseases; Lumbosacral Plexus; Male; Nervous System Diseases; Pituitary Diseases; Sex Factors; Sexual Dysfunctions, Psychological; Spinal Cord Diseases","","Journal Article; Review"
1568358,"Biological aspects of HIV infection.","Macchi B; Petruzzelli MA; De Laurenzi V","La Clinica terapeutica",1992,"In the present paper the authors review the biological properties of the HIV infection. The preferential target of HIV infection is the lymphocyte that expresses the CD4 phenotype. Infection of CD4 subsets leads to a remarkable cytopathic effect that can be blocked by antibodies anti CD4 epitope. Actually the HIV envelope proteins recognize an epitope of the CD4 surface molecules; as consequence the antibodies anti idiotypic directed to CD4 indirectly present the binding of envelope proteins to CD4. The relationship between this retrovirus and the immunological pathogenesis of the disease are also discussed. HIV infection is facilitated in groups affected by alterations of the immune system as drug abusers, haemophiliacs and homosexuals. Secondary immunological abnormalities are consistently pronounced in people seropositive for the virus and affected by a progressive generalized lymphoadenopathy (PGL). The degeneration of primary lymphatic organs causes a reduction of the T-cell response against any antigenic challenge. After the PGL phase the disease shifts on AIDS, that is an irreversible stadium accompanied by the deterioration of the clinical status and by an increase of immunosuppression that favours the arise of tumours. In addiction HIV infection may cause severe central nervous system (CNS) dysfunctions, the HIV associated neurological syndromes include myelopathy, meningitis, encephalitis and peripheral neuropathy. HIV has also been isolated from brain tissue and from cerebral spinal fluid.",NA,"Acquired Immunodeficiency Syndrome; Adult; HIV; HIV Antibodies; HIV Infections; Hemophilia A; Homosexuality; Humans; Immunosuppression Therapy; Male; Substance-Related Disorders; T-Lymphocytes","","Journal Article; Research Support, Non-U.S. Gov't; Review"
1918866,"Seroprevalence of HIV infection in Himachal Pradesh.","Thakur TS; Gupta ML; Sharma V; Goyal A","The Journal of communicable diseases",1991,"Serum samples from 2645 individuals representing all the twelve districts of Himachal Pradesh were screened for antibodies to Human immunodeficiency virus (HIV), employing ELISA test. These were categorised into four major high risk groups, viz, patients attending STD clinics (1305), voluntary blood donors (1012), hospital staff dealing with blood and blood products (200) and foreign nationals (128). No evidence of HIV infection was found in Himachali population. Two foreign nationals were repeatedly found positive for HIV antibodies by ELISA test and these were confirmed by Western Blot technique. Between November 1986-March 1990, microbiologists from the Indira Gandhi Medical College in Shimla in Himachal Pradesh, India used the ELISA technique to test 2645 serum samples for HIV. HIV positive samples were confirmed with the Western Blot technique. The samples were classified into 4 groups: individuals at sexually transmitted disease clinics, voluntary blood donors, hospital staff who handle blood and blood products, and foreign nationals. 77% were males. 1 individual sampled was a eunuch. Only 2 people tested positive for HIV. Both were male Canadians. 1 was a heterosexual with multiple partners and had been in Africa, China, France, Nepal, and Tibet. He went to the outpatient department of the Indira Gandhi Hospital in Shimla with a 4 month history of bloody diarrhea. Hospital staff found lymphadenopathy and consolidation of the right paracardiac border. The 2nd HIV positive foreign national presented at the District Hospital in Kullu with loss of appetite and weight. He later developed persistent diarrhea. Clinicians had earlier diagnosed cancer of the stomach, gross malnutrition, and peripheral neuropathy. Hospital staff did not follow up on these 2 Canadians. Even though none of the people from Himachal Pradesh tested positive for HIV, the fact that 2 foreign tourists were HIV positive poses a potential threat for the spread of HIV among these people. Other studies has shown the HIV infection has indeed been introduced in India from foreign nationals from USA, Canada, Germany, and Africa.",NA,"Adult; Canada; Female; HIV Seroprevalence; Humans; Incidence; India; Male; Risk Factors","Americas; Appetite Alterations; Asia; Behavior; Biology; Blood Supply; Body Weight--changes; Canada; Cancer; Delivery Of Health Care; Demographic Factors; Developed Countries; Developing Countries; Diarrhea; Diseases; Equipment And Supplies; Examinations And Diagnoses; Foreigners; Health; Health Facilities; Health Personnel; Hematologic Tests; Hiv Infections; Hospitals; India; Infections; Laboratory Examinations And Diagnoses; Laboratory Procedures; Malnutrition; Measurement; Methodological Studies; Multiple Partners; Nationality; Neoplasms; Neurologic Effects; North America; Northern America; Nutrition Disorders; Physiology; Population; Population Characteristics; Prevalence; Reproductive Tract Infections; Research Methodology; Sampling Studies; Screening; Sex Behavior; Sexual Partners; Sexually Transmitted Diseases; Signs And Symptoms; Southern Asia; Studies; Viral Diseases","Case Reports; Comparative Study; Journal Article; Research Support, Non-U.S. Gov't"
